disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,disasterPageUrl,shapefileUrl,kmzfileUrl,geoJsonUrl,id,hash,lastRefresh
4620,2021-09-13T00:00:00.000Z,SEVERE STORMS AND FLOODING,2021-07-22T00:00:00.000Z,2021-07-24T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Flood,2021-09-13T00:00:00.000Z,2021-09-13T00:00:00.000Z,,9,0,0,1,1,,2021-09-02T00:00:00.000Z,https://www.fema.gov/disaster/4620,https://gis.fema.gov/maps/dec_4620.zip,https://gis.fema.gov/maps/dec_4620.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4620%27,046c4b0f-c8d4-49b1-9ceb-ac1728f94ec4,ce2b2d66fb49070174bc51ec56e0fdd476985ef9,2025-03-11T19:21:45.366Z
4619,2021-09-12T00:00:00.000Z,WILDFIRES,2021-08-14T00:00:00.000Z,2021-10-21T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2021-09-13T00:00:00.000Z,2021-12-15T00:00:00.000Z,,9,0,0,1,1,,2021-09-10T00:00:00.000Z,https://www.fema.gov/disaster/4619,https://gis.fema.gov/maps/dec_4619.zip,https://gis.fema.gov/maps/dec_4619.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4619%27,9a832863-938b-4014-9ea0-3aea834015af,1857f0621363bf47a629c026be9e24ce3de14126,2025-03-11T19:21:45.366Z
4618,2021-09-10T00:00:00.000Z,REMNANTS OF HURRICANE IDA,2021-08-31T00:00:00.000Z,2021-09-05T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Hurricane,2021-09-10T00:00:00.000Z,2021-09-10T00:00:00.000Z,,3,1,0,1,1,,2021-09-08T00:00:00.000Z,https://www.fema.gov/disaster/4618,https://gis.fema.gov/maps/dec_4618.zip,https://gis.fema.gov/maps/dec_4618.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4618%27,59e8afa3-d42c-45a7-8f56-b1cc4a3c5cdb,84c376d53df3a9e0149c9e1e3c953b1f17109a7a,2025-03-11T19:21:45.366Z
4617,2021-09-08T00:00:00.000Z,REMNANTS OF TROPICAL STORM FRED,2021-08-16T00:00:00.000Z,2021-08-18T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Hurricane,2021-09-08T00:00:00.000Z,2021-09-08T00:00:00.000Z,,4,1,0,1,1,,2021-08-27T00:00:00.000Z,https://www.fema.gov/disaster/4617,https://gis.fema.gov/maps/dec_4617.zip,https://gis.fema.gov/maps/dec_4617.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4617%27,8790b11d-d278-4cd9-bbb1-0d0a1d6f5ac6,ce41b7a09c083f71269f5ccab3d86397d8cfe7e5,2025-03-11T19:21:45.366Z
4616,2021-09-06T00:00:00.000Z,SEVERE STORMS AND STRAIGHT-LINE WINDS,2021-07-09T00:00:00.000Z,2021-07-10T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Severe Storm,2021-09-06T00:00:00.000Z,2021-09-06T00:00:00.000Z,,7,0,0,1,1,,2021-08-18T00:00:00.000Z,https://www.fema.gov/disaster/4616,https://gis.fema.gov/maps/dec_4616.zip,https://gis.fema.gov/maps/dec_4616.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4616%27,c438cb3e-6291-4d2b-83a2-24f6fc201dc6,ee678184725a032e47761dda7910c54401fac6f8,2025-03-11T19:21:45.366Z
4615,2021-09-05T00:00:00.000Z,REMNANTS OF HURRICANE IDA,2021-09-01T00:00:00.000Z,2021-09-03T00:00:00.000Z,Major Disaster,NY,New York                      ,Hurricane,2021-09-06T00:00:00.000Z,2021-09-06T00:00:00.000Z,,2,1,0,1,1,,2021-09-05T00:00:00.000Z,https://www.fema.gov/disaster/4615,https://gis.fema.gov/maps/dec_4615.zip,https://gis.fema.gov/maps/dec_4615.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4615%27,88f53ba5-7f36-47a2-8d77-3f1c9a17b1eb,f97ac8ff17fca4f6778b40874b5b1fc84686ac4c,2025-03-11T19:21:45.366Z
4614,2021-09-05T00:00:00.000Z,REMNANTS OF HURRICANE IDA,2021-09-01T00:00:00.000Z,2021-09-03T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Hurricane,2021-09-06T00:00:00.000Z,2021-09-06T00:00:00.000Z,,2,1,0,1,1,,2021-09-05T00:00:00.000Z,https://www.fema.gov/disaster/4614,https://gis.fema.gov/maps/dec_4614.zip,https://gis.fema.gov/maps/dec_4614.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4614%27,3fc9503e-9aca-4853-a3d3-ed801fc7307c,8e0eaad4fad3d56cec571503405e420b6d29bcbf,2025-03-11T19:21:45.366Z
3573,2021-09-02T00:00:00.000Z,REMNANTS OF HURRICANE IDA,2021-09-01T00:00:00.000Z,2021-09-03T00:00:00.000Z,Emergency,NJ,New Jersey                    ,Hurricane,2021-09-03T00:00:00.000Z,2022-02-08T00:00:00.000Z,2022-02-07T00:00:00.000Z,2,0,0,1,0,,2021-09-02T00:00:00.000Z,https://www.fema.gov/disaster/3573,https://gis.fema.gov/maps/em_3573.zip,https://gis.fema.gov/maps/em_3573.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3573%27,d860b425-ca83-4372-953f-fceda6f95a4b,73306f2c01f04b3e11d3c2501b7050fe34df2402,2025-03-11T19:21:45.366Z
3572,2021-09-02T00:00:00.000Z,REMNANTS OF HURRICANE IDA,2021-09-01T00:00:00.000Z,2021-09-03T00:00:00.000Z,Emergency,NY,New York                      ,Hurricane,2021-09-03T00:00:00.000Z,2022-02-08T00:00:00.000Z,2022-02-07T00:00:00.000Z,2,0,0,1,0,,2021-09-02T00:00:00.000Z,https://www.fema.gov/disaster/3572,https://gis.fema.gov/maps/em_3572.zip,https://gis.fema.gov/maps/em_3572.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3572%27,69df9e7e-9dd9-4e05-922a-79667978b425,8be4474580cb1c539a1a8d875a2b240d0ffd7499,2025-03-11T19:21:45.366Z
3571,2021-09-01T00:00:00.000Z,CALDOR FIRE,2021-08-14T00:00:00.000Z,2021-10-21T00:00:00.000Z,Emergency,CA,California                    ,Fire,2021-09-02T00:00:00.000Z,2021-11-12T00:00:00.000Z,,9,0,0,1,0,,2021-09-01T00:00:00.000Z,https://www.fema.gov/disaster/3571,https://gis.fema.gov/maps/em_3571.zip,https://gis.fema.gov/maps/em_3571.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3571%27,601beff6-7979-4306-9626-34712a092d1e,1e5095f2612fcf3eb1f8d3de8542e11ba5e2d2ea,2025-03-11T19:21:45.366Z
4613,2021-09-01T00:00:00.000Z,"SEVERE STORM, STRAIGHT-LINE WINDS, AND FLOODING",2021-06-07T00:00:00.000Z,2021-06-11T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Severe Storm,2021-09-01T00:00:00.000Z,2021-09-01T00:00:00.000Z,,8,0,0,1,1,,2021-08-09T00:00:00.000Z,https://www.fema.gov/disaster/4613,https://gis.fema.gov/maps/dec_4613.zip,https://gis.fema.gov/maps/dec_4613.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4613%27,c6679870-b02b-4330-b258-d9fa3403c4d5,4edc6ba429aad2aaed19984d709e45577dc7d01e,2025-03-11T19:21:45.366Z
4612,2021-09-01T00:00:00.000Z,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",2021-06-24T00:00:00.000Z,2021-07-01T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Severe Storm,2021-09-01T00:00:00.000Z,2023-06-22T00:00:00.000Z,,7,0,0,1,1,,2021-08-13T00:00:00.000Z,https://www.fema.gov/disaster/4612,https://gis.fema.gov/maps/dec_4612.zip,https://gis.fema.gov/maps/dec_4612.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4612%27,0a177fba-4995-47da-9312-48670fdda058,c8690b05b46da5f76fe54d7e0c0782277e06f848,2025-03-11T19:21:45.366Z
4611,2021-08-29T00:00:00.000Z,HURRICANE IDA,2021-08-26T00:00:00.000Z,2021-09-03T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Hurricane,2021-08-30T00:00:00.000Z,2021-09-15T00:00:00.000Z,,6,1,0,1,1,,2021-08-29T00:00:00.000Z,https://www.fema.gov/disaster/4611,https://gis.fema.gov/maps/dec_4611.zip,https://gis.fema.gov/maps/dec_4611.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4611%27,b78cd88b-fcad-4b67-81c1-8fe4c5785e40,68936b37dc725e3b73f6550f2e67954ee088cc7c,2025-03-11T19:21:45.366Z
3569,2021-08-28T00:00:00.000Z,HURRICANE IDA,2021-08-28T00:00:00.000Z,2021-09-01T00:00:00.000Z,Emergency,MS,Mississippi                   ,Hurricane,2021-08-28T00:00:00.000Z,2022-09-07T00:00:00.000Z,2022-09-07T00:00:00.000Z,4,0,0,1,0,,2021-08-28T00:00:00.000Z,https://www.fema.gov/disaster/3569,https://gis.fema.gov/maps/em_3569.zip,https://gis.fema.gov/maps/em_3569.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3569%27,d2d482b7-41c2-4866-a879-60829d2301e2,78f74098a27fc2ce829461201173e8068c85dcb9,2025-03-11T19:21:45.366Z
3568,2021-08-27T00:00:00.000Z,TROPICAL STORM IDA,2021-08-26T00:00:00.000Z,2021-09-03T00:00:00.000Z,Emergency,LA,Louisiana                     ,Hurricane,2021-08-27T00:00:00.000Z,2024-09-12T00:00:00.000Z,2024-09-12T00:00:00.000Z,6,0,0,1,0,,2021-08-26T00:00:00.000Z,https://www.fema.gov/disaster/3568,https://gis.fema.gov/maps/em_3568.zip,https://gis.fema.gov/maps/em_3568.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3568%27,863f9d3d-5c04-4810-a354-4363c3314096,16a98f293e224d522aca62fc015e32109577f52e,2025-03-11T19:21:45.366Z
5416,2021-08-25T00:00:00.000Z,FRENCH FIRE,2021-08-24T00:00:00.000Z,2021-09-06T00:00:00.000Z,Fire Management,CA,California                    ,Fire,2021-08-25T00:00:00.000Z,2021-12-16T00:00:00.000Z,,9,0,0,1,1,,2021-08-24T00:00:00.000Z,https://www.fema.gov/disaster/5416,,,,3f968942-0b00-4a7f-8ac5-0932fb4e178d,b50c08402ba0f6d6901b049a58dce80824130a47,2025-03-11T19:21:45.366Z
4610,2021-08-24T00:00:00.000Z,WILDFIRES,2021-07-14T00:00:00.000Z,2021-10-25T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2021-08-25T00:00:00.000Z,2021-11-12T00:00:00.000Z,,9,1,0,1,1,,2021-08-23T00:00:00.000Z,https://www.fema.gov/disaster/4610,https://gis.fema.gov/maps/dec_4610.zip,https://gis.fema.gov/maps/dec_4610.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4610%27,9db8766c-64d1-4cfa-9cc0-ec0ec77e5b82,9bbaae49149027f7af69fd862d64ce5373dff8d1,2025-03-11T19:21:45.366Z
4609,2021-08-23T00:00:00.000Z,SEVERE STORM AND FLOODING,2021-08-21T00:00:00.000Z,2021-08-21T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Flood,2021-08-24T00:00:00.000Z,2022-07-21T00:00:00.000Z,,4,1,0,1,1,,2021-08-22T00:00:00.000Z,https://www.fema.gov/disaster/4609,https://gis.fema.gov/maps/dec_4609.zip,https://gis.fema.gov/maps/dec_4609.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4609%27,965bd9ca-9d48-423b-9271-4cbba66065ef,342368b854e93b87fec32919079c3ce533e7e125,2025-03-11T19:21:45.366Z
3567,2021-08-22T00:00:00.000Z,TROPICAL STORM HENRI,2021-08-22T00:00:00.000Z,2021-08-29T00:00:00.000Z,Emergency,VT,Vermont                       ,Hurricane,2021-08-23T00:00:00.000Z,2025-01-15T00:00:00.000Z,2021-09-08T00:00:00.000Z,1,0,0,1,0,,2021-08-22T00:00:00.000Z,https://www.fema.gov/disaster/3567,https://gis.fema.gov/maps/em_3567.zip,https://gis.fema.gov/maps/em_3567.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3567%27,7abe8c67-3976-4e82-b140-c9d860bdd1c6,0bdb3ed03d6a006c098c08764ea853cec3138564,2025-03-11T19:21:45.366Z
3566,2021-08-22T00:00:00.000Z,TROPICAL STORM HENRI,2021-08-20T00:00:00.000Z,2021-09-29T00:00:00.000Z,Emergency,MA,Massachusetts                 ,Hurricane,2021-08-22T00:00:00.000Z,2025-01-15T00:00:00.000Z,2021-09-29T00:00:00.000Z,1,0,0,1,0,,2021-08-21T00:00:00.000Z,https://www.fema.gov/disaster/3566,https://gis.fema.gov/maps/em_3566.zip,https://gis.fema.gov/maps/em_3566.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3566%27,2215a3b8-e810-4cd1-ae02-5b2d0be2355a,594871a7b13b5a3e02665504a9973022bc205e0b,2025-03-11T19:21:45.366Z
3565,2021-08-22T00:00:00.000Z,HURRICANE HENRI,2021-08-21T00:00:00.000Z,2021-08-24T00:00:00.000Z,Emergency,NY,New York                      ,Hurricane,2021-08-22T00:00:00.000Z,2024-01-31T00:00:00.000Z,2022-02-07T00:00:00.000Z,2,0,0,1,0,,2021-08-21T00:00:00.000Z,https://www.fema.gov/disaster/3565,https://gis.fema.gov/maps/em_3565.zip,https://gis.fema.gov/maps/em_3565.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3565%27,f2164711-e0f8-4607-b6de-a295d1a0857e,53c321290ee33aba821decf9574ad24d6df490c5,2025-03-11T19:21:45.366Z
3563,2021-08-21T00:00:00.000Z,HURRICANE HENRI,2021-08-20T00:00:00.000Z,2021-08-24T00:00:00.000Z,Emergency,RI,Rhode Island                  ,Hurricane,2021-08-21T00:00:00.000Z,2025-02-25T00:00:00.000Z,2023-11-06T00:00:00.000Z,1,0,0,1,0,,2021-08-21T00:00:00.000Z,https://www.fema.gov/disaster/3563,https://gis.fema.gov/maps/em_3563.zip,https://gis.fema.gov/maps/em_3563.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3563%27,f1c32adc-eebf-45b8-9219-7deb37a73f5b,49686d8c7f5d7af8f40b3776d985274b9bc0cdef,2025-03-11T19:21:45.366Z
5415,2021-08-19T00:00:00.000Z,SCHNEIDER SPRINGS FIRE,2021-08-19T00:00:00.000Z,2021-09-27T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2021-08-20T00:00:00.000Z,2022-05-12T00:00:00.000Z,,10,0,0,1,1,,2021-08-19T00:00:00.000Z,https://www.fema.gov/disaster/5415,,,,d8f75377-a75e-4f09-a5db-f2ae9d633328,13e72656c558bf45011d75b44128316f4121c9b3,2025-03-11T19:21:45.366Z
5414,2021-08-18T00:00:00.000Z,TWENTYFIVE MILE FIRE,2021-08-17T00:00:00.000Z,2021-09-13T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2021-08-18T00:00:00.000Z,2022-05-12T00:00:00.000Z,,10,0,0,1,1,,2021-08-17T00:00:00.000Z,https://www.fema.gov/disaster/5414,,,,fea9b9d2-b407-4261-8875-c099f3450dda,30cc92ea02b57c9ed9703525e9fe094f79785661,2025-03-11T19:21:45.366Z
5411,2021-08-16T00:00:00.000Z,FORD CORKSCREW FIRE,2021-08-16T00:00:00.000Z,2021-08-29T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2021-08-18T00:00:00.000Z,2022-05-12T00:00:00.000Z,,10,0,0,1,1,,2021-08-16T00:00:00.000Z,https://www.fema.gov/disaster/5411,,,,0eab06ec-39f4-4e8a-b183-c16ac0093df1,dbba51d62602ca2cbfb83437a18ffdaa7adb884b,2025-03-11T19:21:45.366Z
3562,2021-08-16T00:00:00.000Z,TROPICAL STORM FRED,2021-08-13T00:00:00.000Z,2021-08-19T00:00:00.000Z,Emergency,FL,Florida                       ,Hurricane,2021-08-17T00:00:00.000Z,2024-10-01T00:00:00.000Z,2024-09-30T00:00:00.000Z,4,0,0,1,0,,2021-08-16T00:00:00.000Z,https://www.fema.gov/disaster/3562,https://gis.fema.gov/maps/em_3562.zip,https://gis.fema.gov/maps/em_3562.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27EM-3562%27,13e8715d-a711-4907-97ca-62a2b5fc83be,7f488be895565bc2ef41c465cc381a462960e28d,2025-03-11T19:21:45.366Z
5410,2021-08-16T00:00:00.000Z,MUCKAMUCK FIRE,2021-08-15T00:00:00.000Z,2021-09-01T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2021-08-16T00:00:00.000Z,2022-05-12T00:00:00.000Z,,10,0,0,1,1,,2021-08-15T00:00:00.000Z,https://www.fema.gov/disaster/5410,,,,5f367d51-0c13-4b7a-9d4c-604cbaa8306e,d100eb6c19d6b9dcedf3eee4f166cc6ed981ac68,2025-03-11T19:21:45.366Z
5409,2021-08-16T00:00:00.000Z,PATTON MEADOW FIRE,2021-08-15T00:00:00.000Z,2021-08-31T00:00:00.000Z,Fire Management,OR,Oregon                        ,Fire,2021-08-16T00:00:00.000Z,2021-11-18T00:00:00.000Z,,10,0,0,1,1,,2021-08-15T00:00:00.000Z,https://www.fema.gov/disaster/5409,,,,0f4dc17f-1b2c-4b60-8abb-f44d296e6d77,0535e23a282b6f1d5d35107163d499dcb62e5e35,2025-03-11T19:21:45.366Z
5408,2021-08-14T00:00:00.000Z,PARLEYS CANYON FIRE,2021-08-14T00:00:00.000Z,2021-08-18T00:00:00.000Z,Fire Management,UT,Utah                          ,Fire,2021-08-16T00:00:00.000Z,2021-10-08T00:00:00.000Z,,8,0,0,1,1,,2021-08-14T00:00:00.000Z,https://www.fema.gov/disaster/5408,,,,8c009f8f-be0e-454c-81c5-4202ae2ce878,7f93c31357599388d513da9eb6d7ceb250f20ae7,2025-03-11T19:21:45.366Z
4608,2021-08-13T00:00:00.000Z,STRAIGHT-LINE WINDS,2021-06-10T00:00:00.000Z,2021-06-10T00:00:00.000Z,Major Disaster,MT,Montana                       ,Other,2021-08-13T00:00:00.000Z,2021-08-13T00:00:00.000Z,,8,0,0,1,1,,2021-07-29T00:00:00.000Z,https://www.fema.gov/disaster/4608,https://gis.fema.gov/maps/dec_4608.zip,https://gis.fema.gov/maps/dec_4608.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4608%27,320ec331-acdd-4251-bcfd-e69a4ebaa654,05f011ed8dff452b3943b9d19a94433df055626d,2025-03-11T19:21:45.366Z
5407,2021-08-13T00:00:00.000Z,BEDROCK FIRE,2021-08-12T00:00:00.000Z,2021-08-17T00:00:00.000Z,Fire Management,ID,Idaho                         ,Fire,2021-08-13T00:00:00.000Z,2022-01-11T00:00:00.000Z,,10,0,0,1,1,,2021-08-12T00:00:00.000Z,https://www.fema.gov/disaster/5407,,,,c91bf159-bed4-43b1-8936-277b5cb28e1d,278f02960bdf22740bcdba197bbd2021387570a4,2025-03-11T19:21:45.366Z
5406,2021-08-10T00:00:00.000Z,RICHARD SPRING FIRE,2021-08-10T00:00:00.000Z,2021-08-13T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2021-08-12T00:00:00.000Z,2023-11-28T00:00:00.000Z,,8,0,0,1,1,,2021-08-10T00:00:00.000Z,https://www.fema.gov/disaster/5406,,,,51572707-1cf0-4cd3-b42d-f3c2ab3b0197,a1ae19f6e34ede964c520d8bb7523e02aeb5113c,2025-03-11T19:21:45.366Z
5404,2021-08-01T00:00:00.000Z,MANA ROAD FIRE,2021-08-01T00:00:00.000Z,2021-08-03T00:00:00.000Z,Fire Management,HI,Hawaii                        ,Fire,2021-08-02T00:00:00.000Z,2021-12-16T00:00:00.000Z,,9,0,0,1,1,,2021-08-01T00:00:00.000Z,https://www.fema.gov/disaster/5404,,,,f02871b1-bc3a-49f5-b124-d2a1540d9713,c2690b145fd839f014f6bca36085666a92843ed6,2025-03-11T19:21:45.366Z
5403,2021-07-28T00:00:00.000Z,PF FIRE,2021-07-28T00:00:00.000Z,2021-07-31T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2021-07-30T00:00:00.000Z,2021-08-31T00:00:00.000Z,,8,0,0,1,1,,2021-07-28T00:00:00.000Z,https://www.fema.gov/disaster/5403,,,,240b4376-1e8c-4985-90f7-73e4305c88ba,68796dafab2fcf5f18f326b75923b1e091e9f4db,2025-03-11T19:21:45.366Z
5402,2021-07-22T00:00:00.000Z,TAMARACK FIRE,2021-07-22T00:00:00.000Z,2021-07-29T00:00:00.000Z,Fire Management,NV,Nevada                        ,Fire,2021-07-23T00:00:00.000Z,2024-01-12T00:00:00.000Z,,9,0,0,1,1,,2021-07-22T00:00:00.000Z,https://www.fema.gov/disaster/5402,,,,a8c3f428-4784-42e3-8692-9a42ca605251,8d123104a80a6aea04b7cf6ebf22eeb71f1c3ec7,2025-03-11T19:21:45.366Z
5401,2021-07-20T00:00:00.000Z,CEDAR CREEK FIRE,2021-07-19T00:00:00.000Z,2021-08-22T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2021-07-22T00:00:00.000Z,2022-05-12T00:00:00.000Z,,10,0,0,1,1,,2021-07-20T00:00:00.000Z,https://www.fema.gov/disaster/5401,,,,9ca3d85d-d964-448f-8938-b2365ec6e368,6e05bcd7399b37b1432e14badb2adfc8efdd10c0,2025-03-11T19:21:45.366Z
5399,2021-07-17T00:00:00.000Z,BUFFALO WILDFIRE,2021-07-16T00:00:00.000Z,2021-07-16T00:00:00.000Z,Fire Management,MT,Montana                       ,Fire,2021-07-20T00:00:00.000Z,2023-11-28T00:00:00.000Z,,8,0,0,1,1,,2021-07-16T00:00:00.000Z,https://www.fema.gov/disaster/5399,,,,dc8e5276-548b-46fa-b93e-ab2b1f927064,a24eec811bbbe7e8a75d68595cdafa5b5080b8aa,2025-03-11T19:21:45.366Z
4607,2021-07-15T00:00:00.000Z,"SEVERE STORMS, FLOODING, AND TORNADOES",2021-06-25T00:00:00.000Z,2021-06-26T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Severe Storm,2021-07-15T00:00:00.000Z,2021-07-15T00:00:00.000Z,,5,1,0,1,1,,2021-07-13T00:00:00.000Z,https://www.fema.gov/disaster/4607,https://gis.fema.gov/maps/dec_4607.zip,https://gis.fema.gov/maps/dec_4607.kmz,https://gis.fema.gov/geoserver/FEMA/ows?service=WFS&version=1.0.0&request=GetFeature&typeName=FEMA%3ACURRENT_DISASTER_DECLARATIONS&maxFeatures=500&outputFormat=application%2Fjson&CQL_FILTER=dec_number%3D%27DR-4607%27,0c64d11f-31ae-4762-9ebb-6a37373ad453,7312dd88148cd195f4c6630b007ca5a7c8cb1ff7,2025-03-11T19:21:45.366Z
5398,2021-07-14T00:00:00.000Z,RED APPLE FIRE,2021-07-13T00:00:00.000Z,2021-07-20T00:00:00.000Z,Fire Management,WA,Washington                    ,Fire,2021-07-15T00:00:00.000Z,2022-05-12T00:00:00.000Z,,10,0,0,1,1,,2021-07-14T00:00:00.000Z,https://www.fema.gov/disaster/5398,,,,5dcb2bf7-9a42-4c87-935f-b3c01aa762ed,0e420e19aab5dcf570e934558a009504e0e0bc47,2025-03-11T19:21:45.366Z
