disasterNumber,state,county,city,zipCode,validRegistrations,averageFemaInspectedDamage,totalInspected,totalDamage,noFemaInspectedDamage,femaInspectedDamageBetween1And10000,femaInspectedDamageBetween10001And20000,femaInspectedDamageBetween20001And30000,femaInspectedDamageGreaterThan30000,approvedForFemaAssistance,totalApprovedIhpAmount,repairReplaceAmount,rentalAmount,otherNeedsAmount,approvedBetween1And10000,approvedBetween10001And25000,approvedBetween25001AndMax,totalMaxGrants,id
1446,GU,Guam (County-equivalent),DEDEO,96931,2,23242.0,2,46483.99,0,1,0,0,1,2,11811.61,5119.92,2664.0,4027.69,1,0,1,0,34d60f16-f486-4d87-9417-33d690b29d54
1446,GU,Guam (County-equivalent),DEDEO YIGO,96929,1,62120.75,1,62120.75,0,0,0,0,1,1,22403.02,5000.0,3156.0,14247.02,0,0,1,0,9c04e4e7-1798-4f2d-8525-1cd7630559d9
1446,GU,Guam (County-equivalent),FAMHA ORDOT,96910,1,29876.41,1,29876.41,0,0,0,1,0,1,16096.41,5000.0,2664.0,8432.41,0,0,1,0,b9774aa1-cfdb-4a2e-8206-e7ee8ba50636
1446,GU,Guam (County-equivalent),FINILI,96915,1,2083.23,1,2083.23,0,1,0,0,0,1,2988.57,2988.57,0.0,0.0,1,0,0,0,cbb14ba6-7a9d-4b6a-83f2-264ac2ee02b9
1446,GU,Guam (County-equivalent),GUAM MAIN FACILITY,96921,1,0.0,0,0.0,0,0,0,0,0,1,3212.22,0.0,0.0,3212.22,1,0,0,0,4db94bab-c324-4203-8ed7-0f65866168a2
1446,GU,Guam (County-equivalent),HAGATNA,96910,146,5490.92,109,801674.58,7,79,18,1,4,89,631996.77,187899.27,135353.0,308744.5,25,32,32,0,0fceaa0d-bb85-4245-b538-f1d6daf38d2a
1446,GU,Guam (County-equivalent),HAGATNA,96913,1,1750.97,1,1750.97,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,bb4ead3c-d0f0-4260-bf3e-22e86b76d43c
1446,GU,Guam (County-equivalent),HAGATNA,96924,3,5524.48,3,16573.43,0,2,1,0,0,3,13295.48,5667.72,3156.0,4471.76,1,2,0,0,041aa01a-8aa8-4136-a7a5-b720d13f6998
1446,GU,Guam (County-equivalent),HAGATNA,96932,128,6629.98,100,848637.0,10,69,11,6,4,87,593492.29,189784.0,130378.0,273330.29,26,32,29,0,3fc01d98-0566-4823-82f5-60ed1861817d
1446,GU,Guam (County-equivalent),HAGATNA   CHALAN PAGO,96910,1,29483.69,1,29483.69,0,0,0,1,0,1,20815.35,5000.0,3957.0,11858.35,0,0,1,0,7cf3469b-8fd6-4ee3-9177-f30f1599f276
1446,GU,Guam (County-equivalent),HAGATNA HEIGHTS,96910,2,1027.41,1,2054.82,0,1,0,0,0,1,1120.74,1120.74,0.0,0.0,1,0,0,0,a8a5a1af-f2f0-403d-b3e0-44c2324c20b5
1446,GU,Guam (County-equivalent),HAGATNA HEIGHTS,96932,2,8481.37,2,16962.73,0,2,0,0,0,2,10758.17,8014.22,2664.0,79.95,0,2,0,0,cd3ccfb5-cefd-4587-b81f-aa516ef9dc34
1446,GU,Guam (County-equivalent),HARMON,96911,7,4894.74,7,34263.21,0,7,0,0,0,4,28263.32,11801.19,3156.0,13306.13,1,0,3,0,227e3e29-1369-4a9a-8b3e-0bc9f7ef2bee
1446,GU,Guam (County-equivalent),HARMON,96912,2,26677.58,2,53355.15,1,0,0,0,1,1,19456.59,5000.0,2664.0,11792.59,0,0,1,0,1ec8c6bc-8f32-4a6a-83f0-31d2d94867ff
1446,GU,Guam (County-equivalent),HARMON,96913,42,11328.46,36,475795.37,2,24,5,2,3,32,252954.9,67102.04,54347.0,131505.86,8,12,12,1,b5a85b01-1449-409a-be10-ebfcfad7ef3a
1446,GU,Guam (County-equivalent),HARMON,96929,26,9415.5,23,244802.91,2,17,0,1,3,20,165474.22,39878.91,32766.0,92829.31,6,6,8,1,3876773e-acc8-47e6-919c-d797134df704
1446,GU,Guam (County-equivalent),HARMON,96931,4,251.16,2,1004.65,0,2,0,0,0,1,812.65,812.65,0.0,0.0,1,0,0,0,214b75f2-478c-4d73-8ce4-a425b69296b6
1446,GU,Guam (County-equivalent), HARMON,96912,1,4551.39,1,4551.39,0,1,0,0,0,1,4729.0,646.08,1052.0,3030.92,0,1,0,0,e844124d-e94f-45b6-a0a4-3e51e1c1f41c
1446,GU,Guam (County-equivalent),HARMON CLIFF,96932,1,76376.85,1,76376.85,0,0,0,0,1,1,17993.33,5000.0,2664.0,10329.33,0,0,1,0,6368fd63-b452-4340-95e0-57dd7d96c806
1446,GU,Guam (County-equivalent),HARMON CLIFFLINE,96931,1,139910.1,1,139910.1,0,0,0,0,1,1,25000.0,5000.0,4449.0,15551.0,0,0,1,1,fc37d617-3d1d-449a-9ef5-1bc287686a35
1446,GU,Guam (County-equivalent),HARMOND,96913,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,332efbae-de93-4ccd-afcb-bd4ec2594f33
1446,GU,Guam (County-equivalent),HYUNDAI TOTO,96910,2,565.3,2,1130.6,1,1,0,0,0,1,1130.6,606.36,0.0,524.24,1,0,0,0,25a42883-3fab-4400-9794-9630b1075c36
1446,GU,Guam (County-equivalent),INARAHAN,96915,1,0.0,1,0.0,1,0,0,0,0,1,10682.17,1854.49,3957.0,4870.68,0,0,1,0,1a249ebd-a035-4ba5-a59a-7f1d793395aa
1446,GU,Guam (County-equivalent),INARAJAN,96915,161,7193.43,145,1158142.23,5,113,13,8,6,129,800947.39,227747.35,122497.0,450703.04,48,47,34,0,e0118d25-5767-4557-9a07-006c1ca5bf93
1446,GU,Guam (County-equivalent),INARAJAN,96917,157,6330.86,146,993944.53,9,111,16,5,5,130,840837.12,239648.62,130665.12,468357.88,48,44,38,1,76694bf4-6746-49e2-a01d-b01e076d1488
1446,GU,Guam (County-equivalent),INARAJAN,96932,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,24c2ba81-011f-41e5-a59e-a308e2f32372
1446,GU,Guam (County-equivalent), INARAJAN,96915,2,3715.19,1,7430.38,0,1,0,0,0,1,6744.28,5000.0,0.0,1744.28,0,1,0,0,6aba0bc1-d98c-425d-85fb-0018adb7c335
1446,GU,Guam (County-equivalent),IPAN,96913,2,233.43,1,466.85,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,36ec0992-005d-4c14-a165-32641854b9c4
1446,GU,Guam (County-equivalent),IPAN TALOFOFO,96915,5,4206.33,4,21031.65,0,3,1,0,0,4,22528.28,9989.32,5328.0,7210.96,2,0,2,0,8182b2bf-0a42-445b-a208-acb0bd2f8836
1446,GU,Guam (County-equivalent),IRARYON,96917,1,5936.92,1,5936.92,0,1,0,0,0,1,5936.92,1208.0,0.0,4728.92,0,1,0,0,6ad458c8-e280-4f25-8e25-3e145afc1621
1446,GU,Guam (County-equivalent),LATTE HEIGHTS,96913,4,13320.62,3,53282.49,0,2,0,0,1,2,22612.61,5583.0,3156.0,13873.61,1,0,1,0,ad16c7d4-b4e8-437c-b12a-fddd4291ceff
1446,GU,Guam (County-equivalent),LATTE-HEIGHTS,96913,2,6033.76,2,12067.51,1,0,1,0,0,2,21605.72,3221.8,0.0,18383.92,0,1,1,0,744d4edb-8926-4545-9b38-26da50ea5a77
1446,GU,Guam (County-equivalent),LATTE PLANTATION,96913,1,195.53,1,195.53,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,75d7254a-9650-4469-a50c-bac86277a1cb
1446,GU,Guam (County-equivalent),LATTIE HEIGHTS,96913,2,1964.46,2,3928.91,0,2,0,0,0,1,2887.12,1018.96,0.0,1868.16,1,0,0,0,c7fab691-b31b-49f4-bc77-4c1f8190e4b5
1446,GU,Guam (County-equivalent),LATTIE HIEGHTS,96913,1,8064.48,1,8064.48,0,1,0,0,0,1,9923.42,1335.48,2664.0,5923.94,0,0,1,0,34306f8c-6b77-4b65-9bd1-a311701a3521
1446,GU,Guam (County-equivalent),LEYANG,96913,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,435f9bc1-d771-42a0-872b-c1a94e1dd150
1446,GU,Guam (County-equivalent),LEYANG BARRIGADA,96913,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,64ca9d86-0015-4354-b990-c40fdd245bed
1446,GU,Guam (County-equivalent),LIGUAN TERRACE,96929,3,4287.2,2,12861.6,0,1,1,0,0,1,16154.94,5000.0,4449.0,6705.94,0,0,1,0,f4125ff8-3a2b-4b9a-9984-cd140fc95784
1446,GU,Guam (County-equivalent),LOWER BARRIGADA HEIGHTS,96913,1,5445.85,1,5445.85,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,f8b55d9e-30cd-41b5-86ec-0c95477b2cd4
1446,GU,Guam (County-equivalent),MACAHANAO,96929,1,4413.74,1,4413.74,0,1,0,0,0,1,4413.74,2144.23,0.0,2269.51,0,1,0,0,6a26285f-92e0-4697-b269-9175018d80d9
1446,GU,Guam (County-equivalent),MACHAMAO DEDEDO,96912,1,4336.68,1,4336.68,0,1,0,0,0,1,4191.25,975.75,0.0,3215.5,0,1,0,0,e37d9d38-365a-489a-b652-c145116c24f7
1446,GU,Guam (County-equivalent),MACHANANAO,96912,1,3890.95,1,3890.95,0,1,0,0,0,1,3858.97,473.64,0.0,3385.33,0,1,0,0,e19f2698-efd7-42a1-852e-997c8a8cd024
1446,GU,Guam (County-equivalent),MACHANANAO,96929,9,16714.38,9,150429.41,1,5,1,0,2,8,79570.01,26482.53,14613.0,38474.48,2,2,4,1,be68870d-8750-43ef-bf05-406b276e41b2
1446,GU,Guam (County-equivalent),MACHANANAO DEDEDO,96929,1,526.3,1,526.3,0,1,0,0,0,1,526.3,373.6,0.0,152.7,1,0,0,0,247269a8-5c18-4265-9b90-21f888056f38
1446,GU,Guam (County-equivalent),MACHANANAO YIGO,96929,1,32066.12,1,32066.12,0,0,0,0,1,1,18286.12,5000.0,2664.0,10622.12,0,0,1,0,52472ae7-1040-4659-8850-10e29d757aed
1446,GU,Guam (County-equivalent),MACHANANAO  YIGO,96929,2,21731.0,2,43461.99,1,0,0,0,1,1,19375.58,5000.0,3156.0,11219.58,0,0,1,0,4e585c0f-ff77-4967-9cfc-c712cb586134
1446,GU,Guam (County-equivalent),MACHANANOA,96929,1,26.2,1,26.2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,40aa2682-4379-4349-b16f-156464406217
1446,GU,Guam (County-equivalent),MACHANAO,96910,1,5443.04,1,5443.04,0,1,0,0,0,1,637.73,637.73,0.0,0.0,1,0,0,0,926c270d-d76f-4317-bd37-4c2125af2ed6
1446,GU,Guam (County-equivalent),MACHANAO,96912,4,3773.43,4,15093.73,0,3,1,0,0,3,14698.23,425.08,3957.0,10316.15,2,0,1,0,9f122fdf-fe1d-48ac-a922-a966ca4840af
1446,GU,Guam (County-equivalent),MACHANAO,96929,9,4516.3,9,40646.74,0,8,0,1,0,6,20915.18,6483.93,3957.0,10474.25,4,1,1,0,cf7f087b-48ce-4b5e-aba3-d7cbec590d10
1446,GU,Guam (County-equivalent), MACHANAO,96929,1,4948.25,1,4948.25,0,1,0,0,0,1,889.49,889.49,0.0,0.0,1,0,0,0,f38ce83e-13c3-43e2-b3b4-b6ffdc7293b4
1446,GU,Guam (County-equivalent),MACHANAO DEDEDO,96912,2,2518.07,1,5036.13,0,1,0,0,0,2,4726.08,391.48,0.0,4334.6,1,1,0,0,2561ccdb-b59f-4a27-afd2-705cc56ed8a3
1446,GU,Guam (County-equivalent),MACHANAO DEDEDO,96929,1,3835.75,1,3835.75,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,503a0dd8-46d7-4871-baca-4f7bcbe7cbcd
1446,GU,Guam (County-equivalent),MACHANAONAO YIGO,96921,1,37124.46,1,37124.46,0,0,0,0,1,1,20190.08,5000.0,3156.0,12034.08,0,0,1,0,3ea4bf2f-8430-40f8-b7af-5f2e214de314
1446,GU,Guam (County-equivalent),MACHANAO - POST MASTER BOX,96912,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,bd84b34d-10c8-4bc8-a5cf-f2478dce3fab
1446,GU,Guam (County-equivalent),MACHANAO TAMUNING,96913,1,215.46,1,215.46,0,1,0,0,0,1,765.46,215.46,0.0,550.0,1,0,0,0,bd561b53-f18a-4fd0-817e-7c03f7dcfee9
1446,GU,Guam (County-equivalent),MACHANAO  YIGO,96929,1,10689.68,1,10689.68,0,0,1,0,0,1,12247.3,4647.34,3156.0,4443.96,0,0,1,0,f3f564c5-6c30-49fb-8cee-5a9e3b8c2755
1446,GU,Guam (County-equivalent),MACHECHE,96912,3,3429.31,3,10287.92,1,2,0,0,0,2,12663.54,1271.87,2638.0,8753.67,1,0,1,0,66bac8d8-4c39-44fd-9e95-1160595cb348
1446,GU,Guam (County-equivalent),MACHECHE,96929,7,7751.61,7,54261.3,1,4,1,1,0,4,48440.13,14141.08,8088.0,26211.05,0,1,3,0,d3a4efcc-b678-4c10-9ae5-f14735828b5d
1446,GU,Guam (County-equivalent),MACHECHE ,96929,1,5043.28,1,5043.28,0,1,0,0,0,1,5043.28,333.06,0.0,4710.22,0,1,0,0,10325a11-0601-44e5-86eb-68a4b0dd5562
1446,GU,Guam (County-equivalent),MACHECHE HILL,96929,1,4690.15,1,4690.15,0,1,0,0,0,1,4612.36,2277.16,0.0,2335.2,0,1,0,0,7747e6ca-bb1f-463f-8bb5-beda68ea67f2
1446,GU,Guam (County-equivalent),MACHECHE - POST MASTER BOX,96912,2,2710.87,1,5421.73,0,1,0,0,0,1,825.58,825.58,0.0,0.0,1,0,0,0,2017cf4d-04b9-4eef-9491-db7a92a5d5b1
1446,GU,Guam (County-equivalent),MAIMAI CHALAN PAGO,96924,1,1188.77,1,1188.77,0,1,0,0,0,1,320.38,320.38,0.0,0.0,1,0,0,0,c035b6f8-5312-4bea-aef9-795ad3926474
1446,GU,Guam (County-equivalent),MAINA,96910,34,3831.9,27,130284.64,6,19,2,0,0,21,152675.36,27336.41,46609.0,78729.95,4,9,8,0,2d70752e-a555-41f0-b847-9232bfe85ac3
1446,GU,Guam (County-equivalent),MAINA,96911,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,37033a49-49a5-4629-bfdc-20c7f646fcc9
1446,GU,Guam (County-equivalent),MAINA,96915,1,2708.9,1,2708.9,0,1,0,0,0,1,5864.9,639.85,3156.0,2069.05,0,1,0,0,54f0e568-7f3d-4ea6-b768-2a1ce74c924a
1446,GU,Guam (County-equivalent),MAINA,96922,14,3896.19,13,54546.66,2,10,1,0,0,12,44521.01,14846.96,15105.0,14569.05,7,5,0,0,32f0f782-06d7-4d3d-bc70-ac5cb7220b7d
1446,GU,Guam (County-equivalent),MAINA,96926,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,36f393fc-055d-4f03-b803-47988a912145
1446,GU,Guam (County-equivalent),MAINA,96930,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,038ce786-8783-4eb0-a66a-387a8a688a79
1446,GU,Guam (County-equivalent),MAINA,96932,3,1947.22,1,5841.65,0,1,0,0,0,1,8706.8,1941.73,3156.0,3609.07,0,0,1,0,484f7629-b710-4e9e-8056-25fb26d3706e
1446,GU,Guam (County-equivalent), MAINA,96910,1,18698.63,1,18698.63,0,0,1,0,0,1,8957.0,5000.0,3957.0,0.0,0,0,1,0,232b453d-6b27-4391-a3fe-ae6558bd69ad
1446,GU,Guam (County-equivalent),MAI RAI CHALANPAGO,96910,1,2714.54,1,2714.54,0,1,0,0,0,1,2569.11,57.4,0.0,2511.71,1,0,0,0,32a64abd-0946-491c-86e0-309d28eec0ab
1446,GU,Guam (County-equivalent),MAITE,96910,28,5085.17,24,142384.62,5,11,8,0,0,18,123475.62,55272.09,15597.0,52606.53,6,5,7,0,00bfad91-61fd-4666-85e2-996781e6c794
1446,GU,Guam (County-equivalent),MAITE,96927,10,1130.36,4,11303.57,1,3,0,0,0,2,9494.27,5495.03,0.0,3999.24,1,1,0,0,73fc00ca-1201-484d-a0de-21aab8c796c8
1446,GU,Guam (County-equivalent),MALOJ,96917,2,3557.29,2,7114.57,0,2,0,0,0,2,4586.81,256.58,0.0,4330.23,1,1,0,0,01b0f303-359c-47fb-bb07-069a9ffc471a
1446,GU,Guam (County-equivalent),MALOJILOJ,96915,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,be31d1f2-3d3f-4ca5-875b-e74a661b4feb
1446,GU,Guam (County-equivalent),MALOJLO,96915,1,6906.23,1,6906.23,0,1,0,0,0,1,10757.2,5000.0,3957.0,1800.2,0,0,1,0,700791d1-6980-49b5-80eb-ab137349cf97
1446,GU,Guam (County-equivalent),MALOJLOJ,96915,42,6487.76,41,272486.01,2,31,8,0,0,34,244687.6,67747.47,52224.0,124716.13,8,17,9,0,5707b07f-fa3f-4083-9f8f-bb39b0ddb42f
1446,GU,Guam (County-equivalent),MALOJLOJ,96917,6,9486.14,5,56916.86,0,2,3,0,0,5,62253.51,16170.55,8976.0,37106.96,2,0,3,0,df6ed5cc-4207-489c-bc2f-e4baaacb224b
1446,GU,Guam (County-equivalent),MALOJLOJ INARAJAN,96915,1,828.95,1,828.95,0,1,0,0,0,1,434.28,434.28,0.0,0.0,1,0,0,0,e8f90c66-23c9-4735-850c-60a2b0a3ddca
1446,GU,Guam (County-equivalent),MALOJLOJ  INARAJAN,96915,1,47816.09,1,47816.09,0,0,0,0,1,1,16880.89,5000.0,2664.0,9216.89,0,0,1,0,b8c3127e-dcca-468e-abd1-fc4eee6bc30e
1446,GU,Guam (County-equivalent),"MALOJLOJ, INARAJAN",96915,1,3630.66,1,3630.66,0,1,0,0,0,1,6432.9,1204.9,0.0,5228.0,0,1,0,0,d8213d88-fca7-4ce6-9ecb-2c63fb647de4
1446,GU,Guam (County-equivalent),MALOJLOL,96915,1,4089.07,1,4089.07,0,1,0,0,0,1,4089.07,257.04,0.0,3832.03,0,1,0,0,b26d99b8-adec-405e-94df-90aa23db745e
1446,GU,Guam (County-equivalent),MALOJOJO,96915,1,5304.95,1,5304.95,0,1,0,0,0,1,1792.3,1792.3,0.0,0.0,1,0,0,0,41e2ad84-2af5-4352-9a8c-06947a14e06f
1446,GU,Guam (County-equivalent),MALOJOLO,96915,1,5168.6,1,5168.6,0,1,0,0,0,1,5168.6,1432.28,0.0,3736.32,0,1,0,0,b4068bb9-98fa-498a-8a88-220c90277494
1446,GU,Guam (County-equivalent),MALOLOJ,96917,1,0.0,1,0.0,1,0,0,0,0,1,1943.99,1009.91,0.0,934.08,1,0,0,0,cf2b29fb-f910-414e-a668-929dffec7d1a
1446,GU,Guam (County-equivalent),MANELIAO,96921,1,9563.34,1,9563.34,0,1,0,0,0,1,9744.69,1540.74,0.0,8203.95,0,0,1,0,fff19e30-0a37-4210-bfa2-59125aeb46ff
1446,GU,Guam (County-equivalent),MANENGON,96915,1,5835.54,1,5835.54,0,1,0,0,0,1,5835.54,2380.42,0.0,3455.12,0,1,0,0,a38a30e3-1308-4da0-b04d-fdfe1b313bcb
1446,GU,Guam (County-equivalent),MANGILA0,96932,1,24243.88,1,24243.88,0,0,0,1,0,1,15824.88,5000.0,2664.0,8160.88,0,0,1,0,74428794-e65b-412f-8ac7-666d76b6ee4e
1446,GU,Guam (County-equivalent),MANGILAD,96913,1,7618.79,1,7618.79,0,1,0,0,0,1,6380.13,0.0,0.0,6380.13,0,1,0,0,542dfff5-fcbe-4d16-acd6-e07a9572fea2
1446,GU,Guam (County-equivalent),Mangilao,96921,1,4605.74,1,4605.74,0,1,0,0,0,1,1435.0,1435.0,0.0,0.0,1,0,0,0,0060eb35-ea58-4f03-afbf-88ab21b36e23
1446,GU,Guam (County-equivalent),MANGILAO,96913,872,7376.89,730,6432644.36,62,493,90,33,52,597,4274939.78,1224773.74,599346.0,2450505.04,226,181,190,14,fada7676-07db-424f-b726-c33f2678884e
1446,GU,Guam (County-equivalent),MANGILAO,96915,1,6143.85,1,6143.85,0,1,0,0,0,1,7292.11,684.28,1776.0,4831.83,0,1,0,0,7a2787b3-5080-4e38-bea9-7bb52ce273a3
1446,GU,Guam (County-equivalent),MANGILAO,96919,1,2280.13,1,2280.13,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,c4b0439f-ee25-4146-ad9a-ff4ff558d57a
1446,GU,Guam (County-equivalent),MANGILAO,96921,12,10145.03,12,121740.35,1,4,7,0,0,11,113746.88,41031.42,9777.0,62938.46,2,1,8,0,ca6c4dbd-ece8-4a69-8203-122ec8566de0
1446,GU,Guam (County-equivalent),MANGILAO,96923,223,9011.79,187,2009628.56,14,113,35,6,19,162,1234172.77,365114.9,146901.0,720837.97,45,60,57,0,1e2b9779-cdfc-48db-9cf6-94c1c1021346
1446,GU,Guam (County-equivalent),MANGILAO,96924,1,17633.98,1,17633.98,0,0,1,0,0,1,7664.0,5000.0,2664.0,0.0,0,1,0,0,727f1677-8fce-460e-92dd-e3f6b4fdc129
1446,GU,Guam (County-equivalent),MANGILAO,96929,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,9798a33f-14cb-4ef3-b842-44ec4b7d2b63
1446,GU,Guam (County-equivalent),MANGILAO,96930,1,29542.3,1,29542.3,0,0,0,1,0,1,18552.96,5000.0,2664.0,10888.96,0,0,1,0,95d07345-fb2c-4d5a-87c2-3ff6217568a9
1446,GU,Guam (County-equivalent),MANGILAO,96931,1,2680.74,1,2680.74,0,1,0,0,0,1,2680.74,444.08,0.0,2236.66,1,0,0,0,c10ef1aa-00e9-4fe5-aec7-618dd2026f25
1446,GU,Guam (County-equivalent),MANGILAO,96932,3,18381.34,3,55144.03,0,0,2,1,0,3,31954.38,14959.37,2664.0,14331.01,0,1,2,0,0deeea05-4873-489e-92a3-6a3a6a3e34d2
1446,GU,Guam (County-equivalent), MANGILAO,96913,2,35689.81,2,71379.62,0,0,0,1,1,2,40904.69,10000.0,6621.0,24283.69,0,0,2,0,612e4e6a-1c84-425a-9a9a-7404ee6f061c
1446,GU,Guam (County-equivalent),MANGILOA,96921,1,1326.02,1,1326.02,0,1,0,0,0,1,1326.02,1326.02,0.0,0.0,1,0,0,0,98b59646-e83e-4342-8cb4-e0d5ae201e63
1446,GU,Guam (County-equivalent),MANGILOU,96913,1,4121.77,1,4121.77,0,1,0,0,0,1,4121.77,0.0,0.0,4121.77,0,1,0,0,37d354e2-9464-47eb-8fa3-431d603ee6d3
1446,GU,Guam (County-equivalent),MANIGILAO,96913,1,5703.75,1,5703.75,0,1,0,0,0,1,5703.75,378.75,0.0,5325.0,0,1,0,0,996f5b7b-5ca8-46d3-83c1-8d12cbe66a95
1446,GU,Guam (County-equivalent),MANILAGO,96913,1,0.0,1,0.0,1,0,0,0,0,1,550.0,0.0,0.0,550.0,1,0,0,0,b023e65b-1bcc-42b9-8bf4-9c3001134272
1446,GU,Guam (County-equivalent),MANZILAO,96911,1,5567.24,1,5567.24,0,1,0,0,0,1,7940.39,1054.0,2664.0,4222.39,0,1,0,0,d3bd61ee-cb2a-48a9-b5fe-59e7a768b896
1446,GU,Guam (County-equivalent),MATAUAC  YIGO,96929,1,37870.07,1,37870.07,0,0,0,0,1,1,23922.58,5000.0,3156.0,15766.58,0,0,1,0,37a58c66-cab5-4854-bb52-dad3a93d06f9
1446,GU,Guam (County-equivalent),MERIZO,96915,50,4724.37,47,236218.44,6,35,4,1,1,36,151167.08,51527.02,34455.0,65185.06,23,7,6,0,5106bd98-ce26-4228-b456-2ff45894dbb4
1446,GU,Guam (County-equivalent),MERIZO,96916,93,3721.33,86,346083.48,4,74,7,1,0,75,332458.42,101991.52,56799.0,171730.95,40,26,9,0,308faa2d-23c2-43a4-95c4-097619d52b50
1446,GU,Guam (County-equivalent),MERIZO,96917,1,11528.33,1,11528.33,0,0,1,0,0,1,4382.68,4382.68,0.0,0.0,0,1,0,0,d79aa579-33c5-4d47-ad56-154631747547
1446,GU,Guam (County-equivalent),MIETE,96932,1,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,ced29c6d-3b20-4131-90eb-796b1022db1f
1446,GU,Guam (County-equivalent),MONGMONG,96910,138,4780.24,114,659673.36,4,97,7,4,2,96,478472.2,168406.66,78978.0,231087.54,50,28,18,2,d18e4a8a-6e7b-4943-a2fb-73e18c27cd79
1446,GU,Guam (County-equivalent),MONGMONG,96911,1,1089.95,1,1089.95,0,1,0,0,0,1,868.39,0.0,0.0,868.39,1,0,0,0,8d0f5fd3-c007-4a75-8951-2fd79fe8cc37
1446,GU,Guam (County-equivalent),MONGMONG,96927,25,6305.59,23,157639.86,0,18,3,2,0,20,105224.77,36926.2,15906.0,52392.57,10,5,5,0,f9e507b7-9837-4068-85d2-7a12c027326a
1446,GU,Guam (County-equivalent),MONGMONG,96932,4,7041.82,3,28167.29,0,2,1,0,0,3,37303.94,7115.8,9564.0,20624.14,0,1,2,0,52af372b-6ce2-4174-9c9f-3be1f0f880c1
1446,GU,Guam (County-equivalent), MONGMONG,96932,1,1391.11,1,1391.11,0,1,0,0,0,1,1313.32,1313.32,0.0,0.0,1,0,0,0,6f5f4dfc-43cd-4242-8f14-c2880582f903
1446,GU,Guam (County-equivalent),MONG MONG,96910,3,9038.24,2,27114.72,0,1,0,1,0,2,30049.31,5046.16,6621.0,18382.15,0,0,2,0,9ba1deb1-e933-4c61-9695-3b0aa0ca9f79
1446,GU,Guam (County-equivalent),MONG MONG,96913,1,0.0,1,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,ba7ef93e-41e2-46d7-8dfc-195042e624c2
1446,GU,Guam (County-equivalent),MONG MONG,96932,1,3251.89,1,3251.89,0,1,0,0,0,1,2887.57,0.0,0.0,2887.57,1,0,0,0,f77bca99-91c4-4f0f-b43f-c078dd654ab6
1446,GU,Guam (County-equivalent),MONGMONG HYUNDAI,96910,1,451.14,1,451.14,0,1,0,0,0,1,451.14,0.0,0.0,451.14,1,0,0,0,a0df65d6-72bb-43df-8fdd-9ec628ad0dc9
1446,GU,Guam (County-equivalent),MONGMONG/TOTO,96927,1,2934.87,1,2934.87,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,08933631-ccce-46f0-914d-eb448c8efba4
1446,GU,Guam (County-equivalent),MONGMONG TOTO MAITE,96910,1,5112.54,1,5112.54,0,1,0,0,0,1,3820.17,0.0,0.0,3820.17,0,1,0,0,649aeae6-ac38-42a4-9c5a-e7a7338c4d4e
1446,GU,Guam (County-equivalent),MONGMONG-TOTO-MATTE,96921,1,6077.63,1,6077.63,0,1,0,0,0,1,5932.2,488.42,0.0,5443.78,0,1,0,0,1eafb001-2945-465c-a14f-add575c70158
1446,GU,Guam (County-equivalent),MONG MONG VILLAGE,96910,1,2010.14,1,2010.14,0,1,0,0,0,1,1141.75,1141.75,0.0,0.0,1,0,0,0,add3244c-5a7b-4f44-af89-318b5aeafc83
1446,GU,Guam (County-equivalent),NEW AGAT ,96915,1,1300.81,1,1300.81,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,10da7c46-6279-4bbd-929e-e69fa811cad4
1446,GU,Guam (County-equivalent),NIMITZE HILL,96910,1,362.52,1,362.52,0,1,0,0,0,1,3518.52,362.52,3156.0,0.0,0,1,0,0,33191cd0-eed0-409a-aaab-c05e2fb94012
